Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
2022-11-15,Education,314.0,285.687,3.041,2.0,Education and communication,1868.0
2022-11-15,Communication,5970.0,75.503,3.524,2.0,Education and communication,1868.0
2022-11-15,Information and information processing,8625.0,71.127,3.411,3.0,Communication,5970.0
2022-11-15,"Information technology, hardware and services",5358.0,7.115,1.192,3.0,Communication,5970.0
2022-11-15,Recreation,8575.0,133.099,5.688,1.0,All items,8106.0
2022-11-15,Video and audio,5618.0,113.298,1.827,2.0,Recreation,8575.0
2022-11-15,"Pets, pet products and services",9321.0,209.552,1.027,2.0,Recreation,8575.0
2022-11-15,Photography,9325.0,81.682,0.072,2.0,Recreation,8575.0
2022-11-15,Food and beverages,9257.0,314.117,14.337,1.0,All items,8106.0
2022-11-15,Domestically produced farm food,612.0,308.94,6.089,2.0,Food and beverages,9257.0
2022-11-15,Other services,6741.0,394.538,11.584,1.0,All items,8106.0
2022-11-15,Apparel less footwear,3242.0,118.703,2.392,1.0,All items,8106.0
2022-11-15,Fuels and utilities,5463.0,307.068,4.643,1.0,All items,8106.0
2022-11-15,Household energy,396.0,261.794,3.549,2.0,Fuels and utilities,5463.0
2022-11-15,Medical care,3411.0,551.755,8.696,1.0,All items,8106.0
2022-11-15,Transportation,6812.0,266.026,16.224,1.0,All items,8106.0
2022-11-15,Private transportation,3815.0,264.895,15.091,2.0,Transportation,6812.0
2022-11-15,New and used motor vehicles,2973.0,127.702,6.987,3.0,Private transportation,3815.0
2022-11-15,Utilities and public transportation,7939.0,254.675,9.322,1.0,All items,8106.0
2022-11-15,Household furnishings and operations,9339.0,146.066,4.282,1.0,All items,8106.0
2022-11-15,Other goods and services,8488.0,518.668,3.207,1.0,All items,8106.0
2022-11-15,Personal care,6986.0,264.117,2.547,2.0,Other goods and services,8488.0
2022-12-15,All items,8106.0,298.112,100.0,0.0,,
2022-12-15,Food,4934.0,317.405,13.364,1.0,All items,8106.0
2022-12-15,Food at home,4200.0,299.954,7.304,2.0,Food,4934.0
2022-12-15,Cereals and bakery products,2948.0,345.509,0.962,3.0,Food at home,4200.0
2022-12-15,Cereals and cereal products,232.0,282.575,0.308,4.0,Cereals and bakery products,2948.0
2022-12-15,Flour and prepared flour mixes,5489.0,315.753,0.04,5.0,Cereals and cereal products,232.0
2022-12-15,Breakfast cereal,6944.0,272.978,0.149,5.0,Cereals and cereal products,232.0
2022-12-15,"Rice, pasta, cornmeal",3008.0,290.396,0.118,5.0,Cereals and cereal products,232.0
2022-12-15,Rice,7147.0,194.108,0.119,6.0,"Rice, pasta, cornmeal",3008.0
2022-12-15,Bakery products,8566.0,381.554,0.654,5.0,Cereals and cereal products,232.0
2022-12-15,Bread,975.0,232.457,0.193,6.0,Bakery products,8566.0
2022-12-15,White bread,4282.0,424.977,0.097,7.0,Bread,975.0
2022-12-15,Bread other than white,4542.0,448.742,0.097,7.0,Bread,975.0
2022-12-15,"Fresh biscuits, rolls, muffins",922.0,225.747,0.092,6.0,Bakery products,8566.0
2022-12-15,"Cakes, cupcakes, and cookies",8034.0,360.381,0.164,6.0,Bakery products,8566.0
2022-12-15,Cookies,4182.0,338.132,0.0825,7.0,"Cakes, cupcakes, and cookies",8034.0
2022-12-15,Fresh cakes and cupcakes,597.0,377.705,0.0825,7.0,"Cakes, cupcakes, and cookies",8034.0
2022-12-15,Other bakery products,8497.0,342.31,0.205,6.0,Bakery products,8566.0
2022-12-15,"Fresh sweetrolls, coffeecakes, doughnuts",4288.0,382.723,0.067333333333333,7.0,Other bakery products,8497.0
2022-12-15,"Crackers, bread, and cracker products",9136.0,403.266,0.067333333333333,7.0,Other bakery products,8497.0
2022-12-15,"Frozen and refrigerated bakery products, pies, tarts, turnovers",3655.0,335.143,0.067333333333333,7.0,Other bakery products,8497.0
2022-12-15,"Meats, poultry, fish, and eggs",8516.0,322.507,1.504,3.0,Food at home,4200.0
2022-12-15,Meats,5354.0,322.016,0.937,5.0,"Meats, poultry, fish, and eggs",8516.0
2022-12-15,Beef and veal,207.0,385.894,0.426,6.0,Meats,5354.0
2022-12-15,Uncooked ground beef,5192.0,330.548,0.17,7.0,Beef and veal,207.0
2022-12-15,Uncooked beef roasts,2136.0,302.821,0.061,7.0,Beef and veal,207.0
2022-12-15,Uncooked beef steaks,1842.0,257.358,0.158,7.0,Beef and veal,207.0
2022-12-15,Uncooked other beef and veal,7339.0,315.096,0.037,7.0,Beef and veal,207.0
2022-12-15,Pork,5855.0,267.032,0.29,6.0,Meats,5354.0
2022-12-15,"Bacon, breakfast sausage, and related products",9102.0,201.12,0.132,7.0,Pork,5855.0
2022-12-15,Bacon and related products,9540.0,365.674,0.065,8.0,"Bacon, breakfast sausage, and related products",9102.0
2022-12-15,Breakfast sausage and related products,8302.0,188.757,0.065,8.0,"Bacon, breakfast sausage, and related products",9102.0
2022-12-15,Ham,3234.0,246.918,0.05,7.0,Pork,5855.0
2022-12-15,"Ham, excluding canned",9972.0,275.434,0.051,8.0,Ham,3234.0
2022-12-15,Pork chops,4791.0,241.227,0.043,7.0,Pork,5855.0
2022-12-15,Other pork including roasts and picnics,8666.0,161.135,0.065,7.0,Pork,5855.0
2022-12-15,Other meats,4535.0,288.532,0.221,6.0,Meats,5354.0
2022-12-15,Frankfurters,4003.0,297.844,0.05525,7.0,Other meats,4535.0
2022-12-15,Lunchmeats,3829.0,188.057,0.05525,7.0,Other meats,4535.0
2022-12-15,Poultry,9948.0,300.49,0.315,6.0,Meats,5354.0
2022-12-15,Chicken,1270.0,193.655,0.258,7.0,Poultry,9948.0
2022-12-15,Fresh whole chicken,3415.0,316.577,0.1295,8.0,Chicken,1270.0
2022-12-15,Fresh and frozen chicken parts,2135.0,290.955,0.1295,8.0,Chicken,1270.0
2022-12-15,Other uncooked poultry including turkey,6263.0,198.311,0.057,7.0,Poultry,9948.0
2022-12-15,Fish and seafood,9469.0,356.313,0.252,6.0,Meats,5354.0
2022-12-15,Fresh fish and seafood,7000.0,223.947,0.13,7.0,Fish and seafood,9469.0
2022-12-15,Processed fish and seafood,8830.0,175.412,0.122,7.0,Fish and seafood,9469.0
2022-12-15,Shelf stable fish and seafood,5846.0,246.62,0.0615,8.0,Processed fish and seafood,8830.0
2022-12-15,Frozen fish and seafood,4850.0,372.433,0.0615,8.0,Processed fish and seafood,8830.0
2022-12-15,Eggs,5556.0,373.379,0.092,5.0,"Meats, poultry, fish, and eggs",8516.0
2022-12-15,Dairy and related products,5341.0,270.438,0.724,3.0,Food at home,4200.0
2022-12-15,Milk,4634.0,177.517,0.2,4.0,Dairy and related products,5341.0
2022-12-15,Fresh whole milk,2000.0,257.784,0.1005,5.0,Milk,4634.0
2022-12-15,Fresh milk other than whole,1223.0,183.626,0.1005,5.0,Milk,4634.0
2022-12-15,Cheese and related products,1043.0,272.885,0.232,4.0,Dairy and related products,5341.0
2022-12-15,Ice cream and related products,6801.0,269.9,0.107,4.0,Dairy and related products,5341.0
2022-12-15,Other dairy and related products,5142.0,187.636,0.186,4.0,Dairy and related products,5341.0
2022-12-15,Fruits and vegetables,9499.0,349.784,1.305,3.0,Food at home,4200.0
2022-12-15,Fresh fruits and vegetables,4607.0,395.986,1.034,4.0,Fruits and vegetables,9499.0
2022-12-15,Fresh fruits,8524.0,401.292,0.543,5.0,Fresh fruits and vegetables,4607.0
2022-12-15,Apples,4999.0,376.106,0.076,6.0,Fresh fruits,8524.0
2022-12-15,Bananas,3997.0,205.751,0.079,6.0,Fresh fruits,8524.0
2022-12-15,Citrus fruits,379.0,290.104,0.149,6.0,Fresh fruits,8524.0
2022-12-15,"Oranges, including tangerines",8352.0,573.719,0.155,7.0,Citrus fruits,379.0
2022-12-15,Other fresh fruits,3215.0,134.114,0.238,6.0,Fresh fruits,8524.0
2022-12-15,Fresh vegetables,6147.0,389.173,0.491,5.0,Fresh fruits and vegetables,4607.0
2022-12-15,Potatoes,8287.0,439.955,0.079,6.0,Fresh vegetables,6147.0
2022-12-15,Lettuce,3380.0,471.238,0.065,6.0,Fresh vegetables,6147.0
2022-12-15,Tomatoes,5692.0,383.147,0.08,6.0,Fresh vegetables,6147.0
2022-12-15,Other fresh vegetables,1494.0,373.283,0.267,6.0,Fresh vegetables,6147.0
2022-12-15,Processed fruits and vegetables,9100.0,197.678,0.271,5.0,Fresh fruits and vegetables,4607.0
2022-12-15,Canned fruits and vegetables,2361.0,212.343,0.151,6.0,Processed fruits and vegetables,9100.0
2022-12-15,Canned fruits,8257.0,200.521,0.073,7.0,Canned fruits and vegetables,2361.0
2022-12-15,Canned vegetables,2158.0,227.039,0.073,7.0,Canned fruits and vegetables,2361.0
2022-12-15,Frozen fruits and vegetables,92.0,180.996,0.077,6.0,Processed fruits and vegetables,9100.0
2022-12-15,Frozen vegetables,8965.0,249.665,0.077,7.0,Frozen fruits and vegetables,92.0
2022-12-15,Other processed fruits and vegetables including dried,3337.0,184.385,0.043,6.0,Processed fruits and vegetables,9100.0
2022-12-15,"Dried beans, peas, and lentils",5319.0,226.382,0.044,7.0,Other processed fruits and vegetables including dried,3337.0
2022-12-15,Nonalcoholic beverages and beverage materials,6387.0,211.211,0.884,3.0,Food at home,4200.0
2022-12-15,Juices and nonalcoholic drinks,8886.0,166.741,0.633,4.0,Nonalcoholic beverages and beverage materials,6387.0
2022-12-15,Carbonated drinks,6104.0,220.106,0.267,5.0,Juices and nonalcoholic drinks,8886.0
2022-12-15,Frozen noncarbonated juices and drinks,8552.0,198.082,0.009,5.0,Juices and nonalcoholic drinks,8886.0
2022-12-15,Nonfrozen noncarbonated juices and drinks,7335.0,146.743,0.358,5.0,Juices and nonalcoholic drinks,8886.0
2022-12-15,Beverage materials including coffee and tea,7177.0,140.509,0.251,4.0,Nonalcoholic beverages and beverage materials,6387.0
2022-12-15,Coffee,6082.0,237.278,0.161,5.0,Beverage materials including coffee and tea,7177.0
2022-12-15,Roasted coffee,1986.0,251.771,0.0805,6.0,Coffee,6082.0
2022-12-15,Instant and freeze dried coffee,4343.0,213.661,0.0805,6.0,Coffee,6082.0
2022-12-15,Other beverage materials including tea,7028.0,150.794,0.09,5.0,Beverage materials including coffee and tea,7177.0
2022-12-15,Other food at home,4196.0,263.781,1.833,3.0,Food at home,4200.0
2022-12-15,Sugar and sweets,7995.0,270.762,0.279,4.0,Other food at home,4196.0
2022-12-15,Sugar and artificial sweeteners,3199.0,248.022,0.042,5.0,Sugar and sweets,7995.0
2022-12-15,Candy and chewing gum,741.0,183.81,0.184,5.0,Sugar and sweets,7995.0
2022-12-15,Other sweets,315.0,188.052,0.054,5.0,Sugar and sweets,7995.0
2022-12-15,Fats and oils,3612.0,309.494,0.214,4.0,Other food at home,4196.0
2022-12-15,Butter and margarine,3369.0,289.901,0.061,5.0,Fats and oils,3612.0
2022-12-15,Butter,4789.0,327.436,0.03,6.0,Butter and margarine,3369.0
2022-12-15,Margarine,1265.0,471.679,0.03,6.0,Butter and margarine,3369.0
2022-12-15,Salad dressing,7.0,168.843,0.052,5.0,Fats and oils,3612.0
2022-12-15,Other fats and oils including peanut butter,6039.0,213.626,0.101,5.0,Fats and oils,3612.0
2022-12-15,Peanut butter,3774.0,188.29,0.1,6.0,Other fats and oils including peanut butter,6039.0
2022-12-15,Other foods,9728.0,278.557,1.34,5.0,Fats and oils,3612.0
2022-12-15,Soups,1351.0,306.689,0.081,6.0,Other foods,9728.0
2022-12-15,Frozen and freeze dried prepared foods,1434.0,210.369,0.234,6.0,Other foods,9728.0
2022-12-15,Snacks,7570.0,304.987,0.31,6.0,Other foods,9728.0
2022-12-15,"Spices, seasonings, condiments, sauces",4846.0,295.903,0.272,6.0,Other foods,9728.0
2022-12-15,Salt and other seasonings and spices,5517.0,180.115,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2022-12-15,Sauces and gravies,8728.0,173.366,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2022-12-15,Other condiments,2190.0,326.467,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2022-12-15,Baby food,4929.0,205.866,0.051,6.0,Other foods,9728.0
2022-12-15,Other miscellaneous foods,5930.0,164.359,0.393,6.0,Other foods,9728.0
2022-12-15,Prepared salads,2722.0,151.538,0.401,7.0,Other miscellaneous foods,5930.0
2022-12-15,Food away from home,1345.0,343.559,6.06,2.0,Food,4934.0
2022-12-15,Full service meals and snacks,3598.0,212.628,3.009,3.0,Food away from home,1345.0
2022-12-15,Limited service meals and snacks,8446.0,224.75,2.581,3.0,Food away from home,1345.0
2022-12-15,Food at employee sites and schools,9101.0,192.55,0.182,3.0,Food away from home,1345.0
2022-12-15,Food at elementary and secondary schools,4625.0,191.841,0.183,4.0,Food at employee sites and schools,9101.0
2022-12-15,Food from vending machines and mobile vendors,6369.0,205.244,0.092,3.0,Food away from home,1345.0
2022-12-15,Other food away from home,1346.0,224.396,0.197,3.0,Food away from home,1345.0
2022-12-15,Energy,7558.0,282.066,7.19,1.0,All items,8106.0
2022-12-15,Energy commodities,8995.0,310.681,3.829,2.0,Energy,7558.0
2022-12-15,Fuel oil and other fuels,416.0,427.127,0.188,3.0,Energy commodities,8995.0
2022-12-15,Fuel oil,5177.0,461.14,0.113,4.0,Fuel oil and other fuels,416.0
2022-12-15,"Propane, kerosene, and firewood",2320.0,449.02,0.075,4.0,Fuel oil and other fuels,416.0
2022-12-15,Motor fuel,3840.0,302.751,3.641,3.0,Private transportation,3815.0
2022-12-15,Gasoline all types,789.0,299.67,3.951,4.0,Motor fuel,3840.0
2022-12-15,"Gasoline, unleaded regular",4879.0,293.374,1.22366666666667,5.0,Gasoline,9206.0
2022-12-15,"Gasoline, unleaded midgrade",5687.0,326.391,1.22366666666667,5.0,Gasoline,9206.0
2022-12-15,"Gasoline, unleaded premium",6324.0,320.47,1.22366666666667,5.0,Gasoline,9206.0
2022-12-15,Other motor fuels,8206.0,354.231,0.085,4.0,Motor fuel,3840.0
2022-12-15,Energy services,4748.0,265.717,3.361,2.0,Energy,7558.0
2022-12-15,Electricity,1202.0,264.328,2.594,3.0,Energy services,4748.0
2022-12-15,All items less food and energy,5306.0,300.974,79.446,1.0,All items,8106.0
2022-12-15,Commodities less food and energy commodities,4935.0,165.348,19.624,2.0,All items less food and energy,5306.0
2022-12-15,Household furnishings and supplies,5562.0,107.287,3.394,3.0,Commodities less food and energy commodities,4935.0
2022-12-15,Window and floor coverings and other linens,8669.0,61.673,0.257,4.0,Household furnishings and supplies,5562.0
2022-12-15,Floor coverings,7171.0,132.404,0.055,5.0,Window and floor coverings and other linens,8669.0
2022-12-15,Window coverings,6848.0,74.574,0.046,5.0,Window and floor coverings and other linens,8669.0
2022-12-15,Other linens,5777.0,44.257,0.156,5.0,Window and floor coverings and other linens,8669.0
2022-12-15,Furniture and bedding,730.0,137.754,0.895,4.0,Household furnishings and supplies,5562.0
2022-12-15,Bedroom furniture,6797.0,147.145,0.324,5.0,Furniture and bedding,730.0
2022-12-15,"Living room, kitchen, and dining room furniture",2452.0,111.547,0.433,5.0,Furniture and bedding,730.0
2022-12-15,Other furniture,7326.0,84.281,0.128,5.0,Furniture and bedding,730.0
2022-12-15,Appliances,3958.0,87.944,0.219,4.0,Household furnishings and supplies,5562.0
2022-12-15,Major appliances,5082.0,101.21,0.081,5.0,Appliances,3958.0
2022-12-15,Laundry equipment,8105.0,117.392,0.081,6.0,Major appliances,5082.0
2022-12-15,Other appliances,1467.0,73.045,0.134,5.0,Appliances,3958.0
2022-12-15,Other household equipment and furnishings,6715.0,55.153,0.507,4.0,Household furnishings and supplies,5562.0
2022-12-15,"Clocks, lamps, and decorator items",4790.0,39.808,0.28,5.0,Other household equipment and furnishings,6715.0
2022-12-15,Indoor plants and flowers,6096.0,152.907,0.094,5.0,Other household equipment and furnishings,6715.0
2022-12-15,Dishes and flatware,3747.0,48.951,0.052,5.0,Other household equipment and furnishings,6715.0
2022-12-15,Nonelectric cookware and tableware,9874.0,83.25,0.081,5.0,Other household equipment and furnishings,6715.0
2022-12-15,"Tools, hardware, outdoor equipment and supplies",6044.0,111.0,0.676,4.0,Household furnishings and supplies,5562.0
2022-12-15,"Tools, hardware and supplies",5668.0,121.588,0.2,5.0,"Tools, hardware, outdoor equipment and supplies",6044.0
2022-12-15,Outdoor equipment and supplies,4623.0,105.833,0.313,5.0,"Tools, hardware, outdoor equipment and supplies",6044.0
2022-12-15,Housekeeping supplies,2307.0,227.358,0.839,4.0,Household furnishings and supplies,5562.0
2022-12-15,Household cleaning products,6610.0,142.948,0.331,5.0,Housekeeping supplies,2307.0
2022-12-15,Household paper products,5202.0,227.773,0.222,5.0,Housekeeping supplies,2307.0
2022-12-15,Miscellaneous household products,8293.0,136.241,0.286,5.0,Housekeeping supplies,2307.0
2022-12-15,Apparel,5516.0,127.759,3.065,3.0,Commodities less food and energy commodities,4935.0
2022-12-15,Men’s and boys’ apparel,2395.0,123.129,0.784,4.0,Apparel,5516.0
2022-12-15,Men’s apparel,7821.0,126.539,0.603,5.0,Men’s and boys’ apparel,2395.0
2022-12-15,"Men’s suits, sport coats, and outerwear",2606.0,105.873,0.112,6.0,Men's apparel,7821.0
2022-12-15,Men’s shirts and sweaters,7018.0,76.76,0.175,6.0,Men's apparel,7821.0
2022-12-15,Men’s pants and shorts,6934.0,130.016,0.156,6.0,Men's apparel,7821.0
2022-12-15,Boys’ apparel,3935.0,108.472,0.181,5.0,Men’s and boys’ apparel,2395.0
2022-12-15,Women’s and girls’ apparel,7374.0,106.994,1.226,4.0,Apparel,5516.0
2022-12-15,Women’s apparel,8387.0,108.426,1.045,5.0,Women’s and girls’ apparel,7374.0
2022-12-15,Women’s outerwear,7718.0,97.086,0.073,6.0,Women's apparel,8387.0
2022-12-15,Women’s dresses,452.0,102.55,0.127,6.0,Women's apparel,8387.0
2022-12-15,Women’s suits and separates,9350.0,75.251,0.55,6.0,Women's apparel,8387.0
2022-12-15,"Women’s underwear, nightwear, sportswear and accessories",9498.0,109.547,0.283,6.0,Women's apparel,8387.0
2022-12-15,Girls’ apparel,7561.0,99.661,0.181,5.0,Women’s and girls’ apparel,7374.0
2022-12-15,Footwear,7182.0,143.22,0.674,4.0,Apparel,5516.0
2022-12-15,Men’s footwear,369.0,146.254,0.219,5.0,Footwear,7182.0
2022-12-15,Boys’ and girls’ footwear,9448.0,164.228,0.162,5.0,Footwear,7182.0
2022-12-15,Women’s footwear,4044.0,128.683,0.293,5.0,Footwear,7182.0
2022-12-15,Infants’ and toddlers’ apparel,2101.0,121.292,0.138,4.0,Apparel,5516.0
2022-12-15,Jewelry and watches,546.0,195.835,0.243,4.0,Apparel,5516.0
2022-12-15,Watches,6459.0,152.291,0.092,5.0,Jewelry and watches,546.0
